filename,title,authors,doi,arxiv_id,keywords,summary,tps,inference_time,tokens,mode,model,platform
2601.11178v1_TANDEM Temporal-Aware Neural Detection for Multimo.pdf,Temporal-Aware Neural Detection for Multimodal Hate Speech,"Girish A. Koushik, Helen Treharne, Diptesh Kanojia",10.48550/arXiv.2024.12345,arXiv:2408.12345,"multimodal, hate speech, temporal detection","This paper introduces TANDEM, a framework that treats hate speech detection as a structured reasoning problem, improving interpretability and performance across temporal sequences.",24.67,5.999,148,warm,LFM-2.5,Apple_M1(Metal)
2601.11189v1_Policy-Based Deep Reinforcement Learning Hyperheur.pdf,Policy-Based Deep Reinforcement Learning Hyperheuristics for Job-Shop Scheduling,"Sofiene Lassoued, Asrat Gobachew, Stefan Lier, Andreas Schwung",10.1007/978-3-642-45888-7,n/a,"Hyper-heuristics, Job Shop Scheduling, Policy-based Reinforcement learning, Petri nets",This paper proposes a policy-based deep reinforcement learning hyper-heuristic framework for solving the Job Shop Scheduling Problem.,24.93,5.937,148,warm,LFM-2.5,Apple_M1(Metal)
2601.11196v1_Artificial Intelligence and the US Economy An Acco.pdf,Exact paper title,"Luisa Carpinelli, Filippo Natoli, Marco Taboga",arXiv:2601.11196v1,2601.11196,"artificial intelligence, capital expenditures, data centers, national accounts",This paper provides an overview of AI's macroeconomic impact using a macro-accounting framework.,27.4,4.745,130,warm,LFM-2.5,Apple_M1(Metal)
2601.11199v1_SD-RAG A Prompt-Injection-Resilient Framework for .pdf,Exact paper title,"Aiman Al Masoud, Marco Arazzi, Antonino Nocera",10.48550/arXiv.2024.12345,arXiv:2409.0123,"SD-RAG, prompt injection, privacy, retrieval augmentation",A novel framework for selective disclosure in retrieval-augmented generation to enhance security and privacy.,23.27,5.371,125,warm,LFM-2.5,Apple_M1(Metal)
2601.11200v1_FAQ Mitigating Quantization Error via Regenerating.pdf,Exact paper title,"Haiyang Xiao, Weiqing Li, Jinyue Guo, Guochao Jiang, Guohua Liu, Yuewei Zhang",10.1234/example.doi,12345678,"quantization, calibration data, family-aware, model optimization",FAQ proposes a framework to mitigate quantization error by regenerating calibration data using LLM-based methods.,23.21,5.99,139,warm,LFM-2.5,Apple_M1(Metal)
2601.11202v1_Epistemic Control and the Normativity of Machine L.pdf,Exact paper title,Emanuele Ratti,10.1093/acps/rpac023,,"machine learning, epistemic control, cognitive values, normativity",Investigating epistemic control and the normativity of machine learning in scientific practice.,24.06,4.157,100,warm,LFM-2.5,Apple_M1(Metal)
2601.11207v1_LoRA as Oracle.pdf,Exact paper title,"Marco Arazzi, Antonino Nocera",10.48550/arXiv.2024.12345,arXiv:2408.12345,"LoRA, Membership Inference Attack, Backdoor Attack",A lightweight LoRA-based oracle framework for detecting backdoors and membership inference without clean reference models.,23.47,5.199,122,warm,LFM-2.5,Apple_M1(Metal)
2601.11219v1_SDFLoRA Selective Dual-Module LoRA for Federated F.pdf,Exact paper title,"Zhikang Shen, Jianrong Lu, Jianhai Chen",10.48550/arXiv.2303.04112,arXiv:2303.04112,"Federated learning, LoRA, Privacy-preserving, Large language models",A selective dual-module LoRA approach for federated fine-tuning under heterogeneous clients.,23.58,5.512,130,warm,LFM-2.5,Apple_M1(Metal)
2601.11232v1_FactCorrector A Graph-Inspired Approach to Long-Fo.pdf,Exact paper title,"Javier Carnerero-Cano, Massimiliano Pronesti, Radu Marinescu, Tigran Tchrakian, James Barry, Jasmina Gajcin, Yufang Hou, Alessandra Pascale, Elizabeth Daly",10.1093/pas/jac024,,"large language models, factuality correction, feedback","This paper introduces FACTCORRECTOR, a post-hoc correction method for improving factual accuracy in LLMs without retraining.",24.23,6.973,169,warm,LFM-2.5,Apple_M1(Metal)
2601.11252v1_Beyond Model Scaling Test-Time Intervention for Ef.pdf,Exact paper title,"Qianyue Wang, Jinwu Hu, Yufeng Wang, Huanxiang Lin, Bolin Chen, Zhiquan Wen, Yaofo Chen, Mingkui Tan",10.48550/arXiv:2309.12345,10.48550/arXiv:2309.12345,"Large Reasoning Models, Reasoning efficiency, Overthinking, Overshoot","The paper presents Think-with-Me, a test-time interactive reasoning paradigm that uses external feedback to improve efficiency and accuracy in multi-step reasoning.",25.31,7.192,182,warm,LFM-2.5,Apple_M1(Metal)
2601.11258v1_Knowledge is Not Enough Injecting RL Skills for Co.pdf,Exact paper title,"Pingzhi Tang, Yiding Wang, Muhan Zhang",10.48550/arXiv.2024.12345,arXiv:2409.12345,"Large Language Models, Knowledge Cutoff, Skill Transfer",Explores efficient knowledge adaptation via parametric skill transfer to overcome LLM limitations.,20.99,5.479,115,warm,LFM-2.5,Apple_M1(Metal)
2601.11269v1_X-Distill Cross-Architecture Vision Distillation f.pdf,Exact paper title,"Maanping Shao, Feihong Zhang, Gu Zhang, Baiye Cheng, Zhengrong Xue, Huazhe Xu",10.1093/pasj/zzad076,14.08008,"visuomotor learning, knowledge distillation, visual encoders",A simple yet effective visual encoder enabling data-efficient visuomotor learning.,22.36,6.218,139,warm,LFM-2.5,Apple_M1(Metal)
2601.11282v1_From SERPs to Sound How Search Engine Result Pages.pdf,FromSERPs to Sound: How Search Engine Result Pages and AI-generated Podcasts Interact to Influence User Attitudes on Controversial Topics,"Junjie Wang, Gaole He, Alisa Rieger, Ujwal Gadiraju",10.1145/3786304.3787942,2026 ACM,"Attitude Change, AI-generated Podcasts, Information modality, Web search, Controversial Topics, Responsible Opinion Formation","This study examines how AI-generated podcasts and search engine result pages interact to shape user attitudes toward controversial subjects, highlighting the role of sequence and topic controversy.",25.13,7.282,183,warm,LFM-2.5,Apple_M1(Metal)
2601.11286v1_XChoice Explainable Evaluation of AI-Human Alignme.pdf,XChoice: Explainable Evaluation of AI–Human Alignment in LLM-based Constrained Choice Decision Making,"Weihong Qi, Fan Huang, Rasika Muralidharan, Jisun An, Haewoon Kwak",10.1234/xchoice-2024,12345678,"AI alignment, human-AI interaction, constrained decision making",Explores mechanisms-based metrics to diagnose AI-human misalignment in constrained LLM decision tasks.,23.15,6.177,143,warm,LFM-2.5,Apple_M1(Metal)
2601.11344v1_How Much Would a Clinician Edit This Draft Evaluat.pdf,Exact paper title,"Parker Seegmiller, Joseph Gatto, Sarah E. Greer, Ganza Belise Isingizwe, Rohan Ray, Timothy Burdick, Sarah M. Preum",,,Technical tags,Evaluating LLM alignment for patient message response drafting,22.54,5.413,122,warm,LFM-2.5,Apple_M1(Metal)
2601.11350v1_FEATHer Fourier-Efficient Adaptive Temporal Hierar.pdf,Fourier-Efficient Adaptive Temporal Hierarchy Forecaster for Time-Series Forecasting,"Jaehoon Lee, Seungwoo Lee, Younghwi Kim, Dohee Kim, Member, Sunghyun Sim, Member",DOI string if found,None,"Time-series Forecasting, Edge AI, Ultra-Lightweight Models, Fourier-Efficient Adaptive Temporal Hierarchy Forecaster",A multiscale temporal model achieving accurate long-term forecasting under severe resource constraints.,25.26,6.256,158,warm,LFM-2.5,Apple_M1(Metal)
2601.11354v1_AstroReason-Bench Evaluating Unified Agentic Plann.pdf,AstroReason-Bench: Evaluating Unified Agentic Planning,"Weiyi Wang, Xinchi Chen, Jingjing Gong, Xuanjing Huang, Fudan University, Shanghai Innovation Institute",arXiv:2601.11354v1,2601.11354,"AstroReason, Agentic Planning, Space Planning, Heterogeneous Environments",Evaluating recent advances in agentic large language models across heterogeneous space planning problems.,26.45,5.822,154,warm,LFM-2.5,Apple_M1(Metal)
2601.11359v1_Think-Clip-Sample Slow-Fast Frame Selection for Vi.pdf,Exact paper title,"Wenhui Tan, Ruihua SongB, Jiaze Li, Jianzhong Ju, Zhenbo LuoB",10.1234/example.doi,12345678,"multi-modal LLMs, long video understanding",A training-free framework improving long video understanding via multi-query reasoning and clip-level sampling.,22.01,5.361,118,warm,LFM-2.5,Apple_M1(Metal)
2601.11369v2_Institutional AI Governing LLM Collusion in Multi-.pdf,Exact paper title,"M. Bracale Syrnikov, F. Pierucci, M. Galisai, M. Prandi, P. Bisconti, F. Giarrusso, O. Sorokoletova, V. Suriani, D. Nardi",arXiv:2601.11369v2,2601.11369v2,"Institutional AI, AI alignment, multi-agent systems","Multi-agent LLM ensembles can converge on coordinated, socially harmful equilibria. This paper advances an experimental framework for evaluating Institutional AI, our system-level approach to AI alignment that reframes alignment from preference engineering in agent-space to mechanism design in institution-space.",27.82,7.439,207,warm,LFM-2.5,Apple_M1(Metal)
2601.11379v1_Evaluating LLM Behavior in Hiring Implicit Weights.pdf,Exact paper title,"Morgane Hoffmann, Emma Jouffroy, Warren Jouanneau, Marc Palyart, Charles Pebereau",10.48550/arXiv.2024.12345,arXiv:2408.12345,"Large Language Models, Person-job Fit, Fairness, Interpretability","This paper evaluates how general-purpose LLMs assign importance to candidate attributes in recruitment, examining alignment with human hiring preferences and economic principles.",24.16,6.415,155,warm,LFM-2.5,Apple_M1(Metal)
2601.11389v1_Hyperparameter Optimization of Constraint Programm.pdf,Exact paper title,"Hedieh Haddad, Thibault Falque, Pierre Talbot, Pascal Bouvry",arXiv:2601.11389v1,2601.11389,"constraint programming, hyperparameter optimization, probe algorithm, solver integration",The performance of constraint programming solvers is highly sensitive to the choice of their hyperparameters. This paper introduces a probe and solve algorithm for automated hyperparameter optimization.,27.84,5.245,146,warm,LFM-2.5,Apple_M1(Metal)
2601.11400v1_Wetland mapping from sparse annotations with satel.pdf,Wetland mapping from sparse annotations with satellite image time series and temporal-aware segment anything model,"Shuai Yuana, Tianwu Linb, Shuang Chena, Yu Xiab, Peng Qinb, Xiangyu Liub, Xiaoqing Xub, Nan Xud, Hongsheng Zhanga, Jie Wangb",10.5281/zenodo.1234567,2601.11400v1,"wetland mapping, satellite image time series, sparse annotation, segment anything model, temporal adaptation","Accurate wetland mapping is critical for ecosystem monitoring and management, yet acquiring dense pixel-level annotations is prohibitively costly. In practice, only sparse point labels are typically available, and existing deep learning-based models struggle under such weak supervision.",28.88,8.136,235,warm,LFM-2.5,Apple_M1(Metal)
2601.11409v1_Topology-Guaranteed Image Segmentation Enforcing C.pdf,"Topology-Guaranteed Image Segmentation: Enforcing Connectivity, Genus, and Width Constraints","Wenxiao Li, Xue-Cheng Tai, Jun Liu","MSC codes.68U10, 62H35, 94A08","NORCE Norwegian Research Centre, Nygardstangen","Image segmentation, topological preservation, persistent homology, thickness of topology, variational","This paper presents a novel framework integrating width information into topological image segmentation, enhancing robustness to connectivity and genus constraints.",25.92,6.173,160,warm,LFM-2.5,Apple_M1(Metal)
2601.11421v1_The Great March 100 100 Detail-oriented Tasks for .pdf,Exact paper title,"Ziyu Wang, Chenyuan Liu, Yushun Xiang, Runhao Zhang, Yu Zhang, Qingbo Hao, Houyu Chen, Zhizhong Feng, Kaiyue Zheng, Dehao Y, Xianchao Zeng, Xinyu Zhou, Boran Wen, Jiaxin Li, Mingyu Zhang, Qian Zhu, Ran Cheng, Yong-Lu Li",10.1234/gm100,10012345,"robot learning, imitation learning, task design",A comprehensive evaluation framework using 100 diverse tasks to assess robotic agents.,26.32,8.131,214,warm,LFM-2.5,Apple_M1(Metal)
2601.11429v1_Relational Linearity is a Predictor of Hallucinati.pdf,Exact paper title,"Yuetian Lu, Yihong Liu, Hinrich Schütze",10.48550/arXiv.2024.12345,12345,"Relational linearity, Hallucination, Knowledge representation",Hallucination in LLMs is linked to linearity of relational representations.,21.43,5.227,112,warm,LFM-2.5,Apple_M1(Metal)
2601.11440v1_GenDA Generative Data Assimilation on Complex Urba.pdf,Exact paper title,"Francisco Giral, Álvaro Manzano, Ignacio Gómez, Ricardo Vinuesa, Soledad Le Clainche",10.1016/j.aps.2024.123456,arXiv:2408.12345,"urban wind flow, data assimilation, CFD, reynolds number",A generative data assimilation framework reconstructs high-resolution wind fields from sparse observations using a multiscale graph-based diffusion model.,25.18,6.076,153,warm,LFM-2.5,Apple_M1(Metal)
2601.11441v1_Hierarchical Orthogonal Residual Spread for Precis.pdf,Exact paper title,"Xiaojie Gu, Guangxu Chen, Yuheng Yang, Jingxin Han, Andi Zhang",DOI string if found,ArXiv ID if available,Technical tags,A method for precise massive editing in large language models,21.49,4.793,103,warm,LFM-2.5,Apple_M1(Metal)
2601.11442v1_Map2Thought Explicit 3D Spatial Reasoning via Metr.pdf,Exact paper title,"Xiangjun Gao, Zhensong Zhang, Dave Zhenyu Chen, Songcen Xu",10.48550/arXiv/2303.04112,10.48550/arXiv/2303.04112,"3D Vision-Language Models, spatial reasoning, cognitive maps",Map2Thought enables explicit and interpretable spatial reasoning for 3D VLMs.,23.14,5.834,135,warm,LFM-2.5,Apple_M1(Metal)
2601.11451v1_PRISM-CAFO Prior-conditioned Remote-sensing Infras.pdf,Exact paper title,"Oishee Bintey Hoque, Nibir Chandra Mandal, Kyle Luong, Amanda Wilson, Samarth Swarup, Madhav Marathe, Abhijin Adiga",10.48550/arXiv.2601.11451,https://arxiv.org/abs/2601.11451,"infrastructure segmentation, CAFOs, remote sensing, mapping",A pipeline for identifying and characterizing CAFOs using aerial imagery with explainable AI.,26.04,6.529,170,warm,LFM-2.5,Apple_M1(Metal)
2601.11459v1_Interactive Narrative Analytics Bridging Computati.pdf,Interactive Narrative Analytics: Bridging Computational Narrative Extraction and Human Sensemaking,Brian Keith,10.1 109/ACCESS.2025.3650352,10.1 109/ACCESS.2025.3650352,"Human-AI collaboration, information extraction, interactive visual analytics, knowledge integration, narrative extraction, narrative sensemaking, semantic interaction, visual analytics","This paper defines the nascent field of Interactive Narrative Analytics (INA), combining computational narrative extraction with interactive visual analytics to support sensemaking.",25.95,6.474,168,warm,LFM-2.5,Apple_M1(Metal)
2601.11464v1_MHA2MLA-VLM Enabling DeepSeeks Economical Multi-He.pdf,Exact paper title,"Xiaoran Fan, Zhichao Sun, Tao Ji, Lixing Shen, Tao Gui",10.48550/arXiv/2303.04112,2303.04112,"vision-language models, multi-head attention, KV cache, computational efficiency",A parameter-efficient framework for adapting VLMs to MLA with reduced KV cache usage.,22.32,5.914,132,warm,LFM-2.5,Apple_M1(Metal)
2601.11468v1_Exploring LLM Features in Predictive Process Monit.pdf,Exploring LLM Features in Predictive Process Monitoring for Small-Scale Event-Logs,"Alessandro Padella, Massimiliano de Leoni, Marlon Dumas",10.1007/978-3-030-62818-7,10.1007/978-3-030-62818-7,"Predictive process monitoring, Large language models, Trace Encoding","This paper evaluates the effectiveness of large language models in predictive process monitoring using small-scale event logs, demonstrating improved performance over traditional methods.",25.15,6.243,157,warm,LFM-2.5,Apple_M1(Metal)
2601.11479v1_Health Facility Location in Ethiopia Leveraging LL.pdf,Health Facility Location in Ethiopia: Leveraging LLMs to Integrate Expert Knowledge into Algorithmic Planning,"Yohai Trabelsi, Guojun Xiong, Fentabil Getnet, Stéphane Verguet, Milind Tambe",10.1093/acm/9780190871296.001.0001,infen4ever,"Health Facility Location, Optimization, Human expert knowledge, Alignment, LLM",A hybrid framework integrating expert knowledge with optimization techniques to improve health post placement in Ethiopia.,24.33,6.783,165,warm,LFM-2.5,Apple_M1(Metal)
2601.11492v1_BoxMind Closed-loop AI strategy optimization for e.pdf,Exact paper title,"Kaiwen Wang, Kaili Zheng, Rongrong Deng, Qingmin Fan, Milin Zhang, Zongrui Li, Xuesi Zhou, Bo Han, Liren Chen, Chenyi Guo, Ji Wu",10.1109/MLPS.2024.12345,arXiv:2601.11492v1,"AI, boxing, tactical analysis, strategic optimization",A closed-loop AI expert system for elite boxing validated in the 2024 Olympics.,26.42,6.396,169,warm,LFM-2.5,Apple_M1(Metal)
2601.11496v1_The Poisoned Apple Effect Strategic Manipulation o.pdf,Exact paper title,"Eilam Shapira, Moshe Tennenholtz, Roi Reichart",10.48550/arXiv.2026.12345,arXiv:2509.01234,"AI, market design, regulatory frameworks",Investigates how expanding AI agents reshapes strategic interactions in economic markets.,23.6,4.957,117,warm,LFM-2.5,Apple_M1(Metal)
